borrower_id,borrower_name,borrower_sector_code,borrower_sector_description,period,period_title,covenant_type,Actual,Headroom,Status,Threshold,fy_month,fy_year
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-08-01,M5-FY25,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.556574033,32.17129833,1.0,2.2,5,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-08-01,M5-FY25,Capex (cumulative),768543.4167,71.57282917,1.0,2200000.0,5,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-08-01,M5-FY25,ICR,9.056566329,43.19764047,1.0,5.5,5,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-08-01,M5-FY25,Minimum Cash Cover,4015946.77,102.4675296,1.0,275000.0,5,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-08-01,M5-FY25,Minimum Liquidity Cover,6215946.77,90.53393884,1.0,1100000.0,5,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-09-01,M6-FY21,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),4.144006751,-28.13355838,-1.0,3.3,6,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-09-01,M6-FY21,Capex (cumulative),116578.0,104.1711,1.0,2200000.0,6,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-09-01,M6-FY21,DSCR,1.441547029,5.077998157,0.0,1.375,6,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-09-01,M6-FY21,ICR,10.37309906,51.67606068,1.0,5.5,6,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-09-01,M6-FY22,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.228727087,65.31901503,1.0,3.025,6,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-09-01,M6-FY22,Capex (cumulative),607284.7,79.635765,1.0,2200000.0,6,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-09-01,M6-FY22,DSCR,4.502484756,76.40743763,1.0,1.375,6,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-09-01,M6-FY22,ICR,11.60053385,57.84722774,1.0,5.5,6,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-09-01,M6-FY23,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),0.988522468,60.57387659,1.0,2.2,6,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-09-01,M6-FY23,Capex (cumulative),616144.1,79.192795,1.0,2200000.0,6,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-09-01,M6-FY23,ICR,14.89415138,69.3800288,1.0,5.5,6,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-09-01,M6-FY24,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.785250373,20.73748133,1.0,2.2,6,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-09-01,M6-FY24,Capex (cumulative),791952.15,70.4023925,1.0,2200000.0,6,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-09-01,M6-FY24,ICR,9.656782751,47.34973484,1.0,5.5,6,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-09-01,M6-FY24,Minimum Cash Cover,2521455.224,98.00295968,1.0,275000.0,6,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-09-01,M6-FY24,Minimum Liquidity Cover,4721455.224,84.37230806,1.0,1100000.0,6,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-09-01,M6-FY25,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.48099016,35.95049198,1.0,2.2,6,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-09-01,M6-FY25,Capex (cumulative),924781.0,63.76095,1.0,2200000.0,6,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-09-01,M6-FY25,ICR,9.532903815,46.53560219,1.0,5.5,6,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-09-01,M6-FY25,Minimum Cash Cover,4418472.991,103.1537434,1.0,275000.0,6,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-09-01,M6-FY25,Minimum Liquidity Cover,6618472.991,91.71783731,1.0,1100000.0,6,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-10-01,M7-FY21,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),2.840631816,6.704297597,0.0,3.025,7,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-10-01,M7-FY21,Capex (cumulative),245762.0,97.7119,1.0,2200000.0,7,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-10-01,M7-FY21,DSCR,2.915004866,58.11329417,1.0,1.375,7,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-10-01,M7-FY21,ICR,16.04158168,72.28551448,1.0,5.5,7,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-10-01,M7-FY22,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.23185298,65.20534618,1.0,3.025,7,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-10-01,M7-FY22,Capex (cumulative),688409.7,75.579515,1.0,2200000.0,7,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-10-01,M7-FY22,DSCR,4.303113017,74.85102776,1.0,1.375,7,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-10-01,M7-FY22,ICR,11.00681837,55.03407073,1.0,5.5,7,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-10-01,M7-FY23,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.103624688,54.8187656,1.0,2.2,7,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-10-01,M7-FY23,Capex (cumulative),703815.2,74.80924,1.0,2200000.0,7,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-10-01,M7-FY23,ICR,14.54487077,68.40458058,1.0,5.5,7,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-10-01,M7-FY24,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.756978198,22.15109008,1.0,2.2,7,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-10-01,M7-FY24,Capex (cumulative),941302.8167,62.93485917,1.0,2200000.0,7,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-10-01,M7-FY24,ICR,8.952993703,42.42483798,1.0,5.5,7,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-10-01,M7-FY24,Minimum Cash Cover,2761725.646,99.04670345,1.0,275000.0,7,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-10-01,M7-FY24,Minimum Liquidity Cover,4961725.646,85.61332314,1.0,1100000.0,7,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-10-01,M7-FY25,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.432439981,38.37800094,1.0,2.2,7,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-10-01,M7-FY25,Capex (cumulative),1081018.583,55.94907083,1.0,2200000.0,7,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-10-01,M7-FY25,ICR,9.87040063,48.70562881,1.0,5.5,7,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-10-01,M7-FY25,Minimum Cash Cover,4360190.247,103.0622293,1.0,275000.0,7,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-10-01,M7-FY25,Minimum Liquidity Cover,6560190.247,91.55541296,1.0,1100000.0,7,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-11-01,M8-FY21,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),2.705976476,11.6008554,1.0,3.025,8,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-11-01,M8-FY21,Capex (cumulative),281013.7,95.949315,1.0,2200000.0,8,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-11-01,M8-FY21,DSCR,3.758762831,69.76069606,1.0,1.375,8,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-11-01,M8-FY21,ICR,18.02913936,76.44321241,1.0,5.5,8,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-11-01,M8-FY22,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.22909952,65.30547199,1.0,3.025,8,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-11-01,M8-FY22,Capex (cumulative),962721.1,61.863945,1.0,2200000.0,8,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-11-01,M8-FY22,DSCR,3.983277011,72.02875181,1.0,1.375,8,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-11-01,M8-FY22,ICR,11.34323588,56.66424937,1.0,5.5,8,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-11-01,M8-FY23,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.679238197,26.03809015,1.0,2.2,8,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-11-01,M8-FY23,Capex (cumulative),854122.5,67.293875,1.0,2200000.0,8,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-11-01,M8-FY23,ICR,14.05841034,66.96526242,1.0,5.5,8,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-11-01,M8-FY23,Minimum Cash Cover,1291880.7,86.58452518,1.0,275000.0,8,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-11-01,M8-FY23,Minimum Liquidity Cover,4591880.7,83.64914119,1.0,1100000.0,8,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-11-01,M8-FY24,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.707159772,24.64201139,1.0,2.2,8,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-11-01,M8-FY24,Capex (cumulative),1090653.483,55.46732583,1.0,2200000.0,8,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-11-01,M8-FY24,ICR,8.473825078,38.60367138,1.0,5.5,8,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-11-01,M8-FY24,Minimum Cash Cover,3221748.213,100.6106877,1.0,275000.0,8,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-11-01,M8-FY24,Minimum Liquidity Cover,5421748.213,87.68247524,1.0,1100000.0,8,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-11-01,M8-FY25,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.390440646,40.4779677,1.0,2.2,8,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-11-01,M8-FY25,Capex (cumulative),1237256.167,48.13719167,1.0,2200000.0,8,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-11-01,M8-FY25,ICR,10.18315636,50.58816556,1.0,5.5,8,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-11-01,M8-FY25,Minimum Cash Cover,5320420.862,104.3143596,1.0,275000.0,8,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-11-01,M8-FY25,Minimum Liquidity Cover,7520420.862,93.91047493,1.0,1100000.0,8,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-12-01,M9-FY21,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),3.133378073,-3.941020853,-1.0,3.025,9,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-12-01,M9-FY21,Capex (cumulative),346985.1,92.650745,1.0,2200000.0,9,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-12-01,M9-FY21,DSCR,2.703422505,54.05240034,1.0,1.375,9,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2020-12-01,M9-FY21,ICR,9.224918451,44.41676442,1.0,5.5,9,21
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-12-01,M9-FY22,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.173964599,67.31037823,1.0,3.025,9,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-12-01,M9-FY22,Capex (cumulative),1150820.0,52.459,1.0,2200000.0,9,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-12-01,M9-FY22,DSCR,4.404253091,75.65819518,1.0,1.375,9,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2021-12-01,M9-FY22,ICR,12.47272988,61.49417922,1.0,5.5,9,22
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-12-01,M9-FY23,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.732330631,23.38346844,1.0,2.2,9,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-12-01,M9-FY23,Capex (cumulative),910488.601,64.47556995,1.0,2200000.0,9,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-12-01,M9-FY23,ICR,13.33001208,64.61369455,1.0,5.5,9,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-12-01,M9-FY23,Minimum Cash Cover,1837682.022,93.53904558,1.0,275000.0,9,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2022-12-01,M9-FY23,Minimum Liquidity Cover,5137682.022,86.448523,1.0,1100000.0,9,23
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-12-01,M9-FY24,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.652878207,27.35608963,1.0,2.2,9,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-12-01,M9-FY24,Capex (cumulative),1240004.15,47.9997925,1.0,2200000.0,9,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-12-01,M9-FY24,ICR,9.137426309,43.78879571,1.0,5.5,9,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-12-01,M9-FY24,Minimum Cash Cover,3379904.35,101.0500426,1.0,275000.0,9,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2023-12-01,M9-FY24,Minimum Liquidity Cover,5579904.35,88.31504047,1.0,1100000.0,9,24
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-12-01,M9-FY25,Adj. Net Leverage Ratio - (Adj. Net Debt / EBITDA),1.340229356,42.9885322,1.0,2.2,9,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-12-01,M9-FY25,Capex (cumulative),1393493.75,40.3253125,1.0,2200000.0,9,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-12-01,M9-FY25,ICR,10.57959975,52.81447177,1.0,5.5,9,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-12-01,M9-FY25,Minimum Cash Cover,5360223.289,104.3565784,1.0,275000.0,9,25
B18,Robertson-Todd,43999,Other specialised construction activities n.e.c.,2024-12-01,M9-FY25,Minimum Liquidity Cover,7560223.289,93.99518171,1.0,1100000.0,9,25
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2021-01-01,M1-FY21,Minimum EBITDA Cover,-10152089.18,156.9795301,1.0,-24640000.0,1,21
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2021-01-01,M1-FY21,Minimum Liquidity Cover,42175635.93,95.65522519,1.0,5500000.0,1,21
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2022-01-01,M1-FY22,Minimum EBITDA Cover,1837274.977,912.1553759,1.0,-13398000.0,1,22
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2022-01-01,M1-FY22,Minimum Liquidity Cover,35425598.29,92.92195392,1.0,5500000.0,1,22
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2023-01-01,M1-FY23,Minimum EBITDA Cover,34808569.71,92.61922265,1.0,5500000.0,1,23
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2023-01-01,M1-FY23,Minimum Liquidity Cover,41380131.19,80.75891339,1.0,11000000.0,1,23
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2024-01-01,M1-FY24,Minimum EBITDA Cover,32416112.27,91.33644174,1.0,5500000.0,1,24
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2024-01-01,M1-FY24,Minimum Liquidity Cover,35812265.85,76.21269357,1.0,11000000.0,1,24
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2025-01-01,M1-FY25,Minimum EBITDA Cover,42168315.12,66.9582044,1.0,16500000.0,1,25
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2025-01-01,M1-FY25,Minimum Liquidity Cover,33118560.29,73.46459539,1.0,11000000.0,1,25
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2021-02-01,M2-FY21,Minimum EBITDA Cover,-11920481.86,132.3962415,1.0,-26268000.0,2,21
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2021-02-01,M2-FY21,Minimum Liquidity Cover,40204963.14,94.95210659,1.0,5500000.0,2,21
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2022-02-01,M2-FY22,Minimum EBITDA Cover,3408196.248,420.6481913,1.0,-9625000.0,2,22
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2022-02-01,M2-FY22,Minimum Liquidity Cover,35730153.39,93.06752302,1.0,5500000.0,2,22
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2023-02-01,M2-FY23,Minimum EBITDA Cover,36293768.66,93.33047181,1.0,5500000.0,2,23
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2023-02-01,M2-FY23,Minimum Liquidity Cover,42513992.2,81.538782,1.0,11000000.0,2,23
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2024-02-01,M2-FY24,Minimum EBITDA Cover,29960509.52,89.80675196,1.0,5500000.0,2,24
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2024-02-01,M2-FY24,Minimum Liquidity Cover,32577556.45,72.85786499,1.0,11000000.0,2,24
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2025-02-01,M2-FY25,Minimum EBITDA Cover,41205273.97,65.95224045,1.0,16500000.0,2,25
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2025-02-01,M2-FY25,Minimum Liquidity Cover,29071465.32,68.37843099,1.0,11000000.0,2,25
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2021-03-01,M3-FY21,Minimum EBITDA Cover,-13299924.55,107.2553677,1.0,-26268000.0,3,21
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2021-03-01,M3-FY21,Minimum Liquidity Cover,39450137.91,94.66418542,1.0,5500000.0,3,21
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2022-03-01,M3-FY22,Minimum EBITDA Cover,5690933.096,296.0415475,1.0,-9625000.0,3,22
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2022-03-01,M3-FY22,Minimum Liquidity Cover,36471992.54,93.41192905,1.0,5500000.0,3,22
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2023-03-01,M3-FY23,Minimum EBITDA Cover,37565723.24,93.8948928,1.0,5500000.0,3,23
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2023-03-01,M3-FY23,Minimum Liquidity Cover,42555720.27,81.56668968,1.0,11000000.0,3,23
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2024-03-01,M3-FY24,Minimum EBITDA Cover,28914593.04,89.07630935,1.0,5500000.0,3,24
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2024-03-01,M3-FY24,Minimum Liquidity Cover,33017863.83,73.35317129,1.0,11000000.0,3,24
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2025-03-01,M3-FY25,Minimum EBITDA Cover,42041345.63,66.82821344,1.0,16500000.0,3,25
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2025-03-01,M3-FY25,Minimum Liquidity Cover,31715778.26,71.84864234,1.0,11000000.0,3,25
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2021-04-01,M4-FY21,Minimum EBITDA Cover,-14619808.79,87.64143583,1.0,-26268000.0,4,21
B19,Woods  Ayers and Jacobs,55100,Hotels and similar accommodation,2021-04-01,M4-FY21,Minimum Liquidity Cover,38147588.05,94.14054385,1.0,5500000.0,4,21
